"1473","960","45","ROPA KILO EXPRESS",,"0.00","1681.00","4698.23","19.00","1","14.71","0","24727.51",NULL,"Sales"
"1474","961","10","ROPA  KILO NORMAL",,"0.00","1260.50","431.09","19.00","1","1.80","0","2268.90",NULL,"Sales"
"1475","961","22","JEANS PANTALONES",,"0.00","840.34","159.66","19.00","1","1.00","0","840.34",NULL,"Sales"
"1476","962","3","cobertor de pluma",,"3350.00","6722.68","1277.31","19.00","1","1.00","0","6722.68",NULL,"Sales"
"1477","962","4","cobertor chiporro 2 plazas",,"2900.00","5882.35","1117.65","19.00","1","1.00","0","5882.35",NULL,"Sales"
"1478","963","4","cobertor chiporro 2 plazas",,"2900.00","5882.35","1117.65","19.00","1","1.00","0","5882.35",NULL,"Sales"
"1479","964","19","GAMULANES CON CHIPORRO (3 a 4 dias)",,"0.00","12605.04","2394.96","19.00","1","1.00","0","12605.04",NULL,"Sales"
"1480","964","34","BLAZER",,"0.00","4202.00","798.38","19.00","1","1.00","0","4202.00",NULL,"Sales"
"1481","965","27","TERNOS (VESTOY Y PANTALON )",,"0.00","5882.35","1117.65","19.00","1","1.00","0","5882.35",NULL,"Sales"
"1482","966","45","ROPA KILO EXPRESS",,"0.00","1681.00","756.95","19.00","1","2.37","0","3983.97",NULL,"Sales"
"1483","967","29","SABANAS EL JUEGO",,"0.00","1680.67","1277.31","19.00","1","4.00","0","6722.68",NULL,"Sales"
"1484","967","37","COJINES CHICOS",,"0.00","1681.00","638.78","19.00","1","2.00","0","3362.00",NULL,"Sales"
"1485","968","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1486","968","4","cobertor chiporro 2 plazas",,"2900.00","5882.35","1117.65","19.00","1","1.00","0","5882.35",NULL,"Sales"
"1487","969","22","JEANS PANTALONES",,"0.00","840.34","159.66","19.00","1","1.00","0","840.34",NULL,"Sales"
"1488","970","50","ALFOMBRA 1.5 X 1.5",,"0.00","12605.00","2394.95","19.00","1","1.00","0","12605.00",NULL,"Sales"
"1489","971","13","PARKAS SENCILLAS",,"0.00","5042.02","957.98","19.00","1","1.00","0","5042.02",NULL,"Sales"
"1490","972","10","ROPA  KILO NORMAL",,"0.00","1260.50","981.93","19.00","1","4.10","0","5168.05",NULL,"Sales"
"1491","973","22","JEANS PANTALONES",,"0.00","840.34","2235.30","19.00","1","14.00","0","11764.76",NULL,"Sales"
"1492","974","3","cobertor de pluma",,"3350.00","6722.68","1277.31","19.00","1","1.00","0","6722.68",NULL,"Sales"
"1493","974","5","COBERTOR KING SINTETICO",,"0.00","6722.69","1277.31","19.00","1","1.00","0","6722.69",NULL,"Sales"
"1494","974","40","DESMANCHE",,"0.00","1680.60","638.63","19.00","1","2.00","0","3361.20",NULL,"Sales"
"1495","975","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1496","976","4","cobertor chiporro 2 plazas",,"2900.00","5882.35","1117.65","19.00","1","1.00","0","5882.35",NULL,"Sales"
"1497","977","10","ROPA  KILO NORMAL",,"0.00","1260.50","744.83","19.00","1","3.11","0","3920.16",NULL,"Sales"
"1498","977","22","JEANS PANTALONES",,"0.00","840.34","638.66","19.00","1","4.00","0","3361.36",NULL,"Sales"
"1499","978","4","cobertor chiporro 2 plazas","PARA EL DIA LUNES ","2900.00","5882.35","2235.29","19.00","1","2.00","0","11764.70",NULL,"Sales"
"1500","979","22","JEANS PANTALONES",,"0.00","840.34","159.66","19.00","1","1.00","0","840.34",NULL,"Sales"
"1501","980","13","PARKAS SENCILLAS",,"0.00","5042.02","957.98","19.00","1","1.00","0","5042.02",NULL,"Sales"
"1502","980","40","DESMANCHE",,"0.00","1680.60","319.31","19.00","1","1.00","0","1680.60",NULL,"Sales"
"1503","981","10","ROPA  KILO NORMAL",,"0.00","1260.50","661.01","19.00","1","2.76","0","3478.98",NULL,"Sales"
"1504","981","22","JEANS PANTALONES",,"0.00","840.34","319.33","19.00","1","2.00","0","1680.68",NULL,"Sales"
"1505","982","2","cobertor sintetico hasta 2 plazas","RETIRA MAÑANA DESPUES DE LAS 15H ","3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1507","984","3","cobertor de pluma",,"3350.00","6722.68","1277.31","19.00","1","1.00","0","6722.68",NULL,"Sales"
"1508","985","3","cobertor de pluma",,"3350.00","6722.68","1277.31","19.00","1","1.00","0","6722.68",NULL,"Sales"
"1509","986","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","1915.96","19.00","1","2.00","0","10084.02",NULL,"Sales"
"1510","986","40","DESMANCHE",,"0.00","1680.60","638.63","19.00","1","2.00","0","3361.20",NULL,"Sales"
"1511","987","4","cobertor chiporro 2 plazas",,"2900.00","5882.35","1117.65","19.00","1","1.00","0","5882.35",NULL,"Sales"
"1512","988","10","ROPA  KILO NORMAL",,"0.00","1260.50","239.50","19.00","1","1.00","0","1260.50",NULL,"Sales"
"1513","988","22","JEANS PANTALONES",,"0.00","840.34","159.66","19.00","1","1.00","0","840.34",NULL,"Sales"
"1514","989","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1515","990","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1516","990","9","FRAZADAS GRUESAS O DOBLES HASTA 2 PLAZAS",,"0.00","5042.02","957.98","19.00","1","1.00","0","5042.02",NULL,"Sales"
"1517","991","10","ROPA  KILO NORMAL",,"0.00","1260.50","383.19","19.00","1","1.60","0","2016.80",NULL,"Sales"
"1518","991","22","JEANS PANTALONES",,"0.00","840.34","159.66","19.00","1","1.00","0","840.34",NULL,"Sales"
"1519","991","40","DESMANCHE",,"0.00","1680.60","319.31","19.00","1","1.00","0","1680.60",NULL,"Sales"
"1520","992","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1521","993","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1522","993","8","FRAZADAS NORMALES HASTA 2 PLAZAS",,"0.00","4201.68","798.32","19.00","1","1.00","0","4201.68",NULL,"Sales"
"1523","994","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","2873.95","19.00","1","3.00","0","15126.03",NULL,"Sales"
"1524","995","14","PARKAS DE PLUMA CORTAS",,"0.00","6722.69","1277.31","19.00","1","1.00","0","6722.69",NULL,"Sales"
"1525","995","40","DESMANCHE",,"0.00","1680.60","319.31","19.00","1","1.00","0","1680.60",NULL,"Sales"
"1526","995","13","PARKAS SENCILLAS",,"0.00","5042.02","957.98","19.00","1","1.00","0","5042.02",NULL,"Sales"
"1528","996","4","cobertor chiporro 2 plazas",,"2900.00","5882.35","1117.65","19.00","1","1.00","0","5882.35",NULL,"Sales"
"1529","997","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1530","998","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1531","999","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1534","1001","8","FRAZADAS NORMALES HASTA 2 PLAZAS",,"0.00","4201.68","1596.64","19.00","1","2.00","0","8403.36",NULL,"Sales"
"1535","1001","4","cobertor chiporro 2 plazas","LUNES 18-11-19","2900.00","5882.35","1117.65","19.00","1","1.00","0","5882.35",NULL,"Sales"
"1536","1002","10","ROPA  KILO NORMAL",,"0.00","1260.50","275.42","19.00","1","1.15","0","1449.58",NULL,"Sales"
"1537","1002","22","JEANS PANTALONES",,"0.00","840.34","957.99","19.00","1","6.00","0","5042.04",NULL,"Sales"
"1538","1002","14","PARKAS DE PLUMA CORTAS",,"0.00","6722.69","1277.31","19.00","1","1.00","0","6722.69",NULL,"Sales"
"1539","1003","42","ROPA KILO GRANEL",,"0.00","840.34","830.26","19.00","1","5.20","0","4369.77",NULL,"Sales"
"1540","1004","10","ROPA  KILO NORMAL",,"0.00","1260.50","397.56","19.00","1","1.66","0","2092.43",NULL,"Sales"
"1541","1005","10","ROPA  KILO NORMAL",,"0.00","1260.50","220.34","19.00","1","0.92","0","1159.66",NULL,"Sales"
"1542","1006","42","ROPA KILO GRANEL",,"0.00","840.34","2235.30","19.00","1","14.00","0","11764.76",NULL,"Sales"
"1543","1007","34","BLAZER",,"0.00","4202.00","798.38","19.00","1","1.00","0","4202.00",NULL,"Sales"
"1546","1009","21","PANTALONES DE VESTIR",,"0.00","1680.67","319.33","19.00","1","1.00","0","1680.67",NULL,"Sales"
"1547","1009","40","DESMANCHE",,"0.00","1680.60","319.31","19.00","1","1.00","0","1680.60",NULL,"Sales"
"1548","1010","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","1915.96","19.00","1","2.00","0","10084.02",NULL,"Sales"
"1549","1011","10","ROPA  KILO NORMAL",,"0.00","1260.50","387.98","19.00","1","1.62","0","2042.01",NULL,"Sales"
"1550","1012","22","JEANS PANTALONES",,"0.00","840.34","319.33","19.00","1","2.00","0","1680.68",NULL,"Sales"
"1551","1012","11","POLERONES DELGADOS O FINOS",,"0.00","1680.67","319.33","19.00","1","1.00","0","1680.67",NULL,"Sales"
"1552","1012","10","ROPA  KILO NORMAL",,"0.00","1260.50","258.65","19.00","1","1.08","0","1361.34",NULL,"Sales"
"1553","1013","10","ROPA  KILO NORMAL",,"0.00","1260.50","270.63","19.00","1","1.13","0","1424.37",NULL,"Sales"
"1554","1014","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1555","1014","40","DESMANCHE",,"0.00","1680.60","319.31","19.00","1","1.00","0","1680.60",NULL,"Sales"
"1556","1015","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1557","1015","40","DESMANCHE",,"0.00","1680.60","638.63","19.00","1","2.00","0","3361.20",NULL,"Sales"
"1558","1016","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1559","1017","27","TERNOS (VESTOY Y PANTALON )",,"0.00","5882.35","2235.29","19.00","1","2.00","0","11764.70",NULL,"Sales"
"1560","1018","10","ROPA  KILO NORMAL",,"0.00","1260.50","342.48","19.00","1","1.43","0","1802.52",NULL,"Sales"
"1561","1018","22","JEANS PANTALONES",,"0.00","840.34","319.33","19.00","1","2.00","0","1680.68",NULL,"Sales"
"1562","1019","10","ROPA  KILO NORMAL",,"0.00","1260.50","323.32","19.00","1","1.35","0","1701.68",NULL,"Sales"
"1563","1020","4","cobertor chiporro 2 plazas",,"2900.00","5882.35","1117.65","19.00","1","1.00","0","5882.35",NULL,"Sales"
"1564","1021","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1565","1022","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","1915.96","19.00","1","2.00","0","10084.02",NULL,"Sales"
"1566","1022","40","DESMANCHE",,"0.00","1680.60","638.63","19.00","1","2.00","0","3361.20",NULL,"Sales"
"1567","1023","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1568","1024","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1569","1025","14","PARKAS DE PLUMA CORTAS",,"0.00","6722.69","1277.31","19.00","1","1.00","0","6722.69",NULL,"Sales"
"1570","1025","40","DESMANCHE",,"0.00","1680.60","638.63","19.00","1","2.00","0","3361.20",NULL,"Sales"
"1571","1026","30","CORTINAS JUEGO",,"0.00","3361.34","2554.62","19.00","1","4.00","0","13445.36",NULL,"Sales"
"1572","1026","31","VISILLO DE CORTINA",,"0.00","2100.80","1596.61","19.00","1","4.00","0","8403.20",NULL,"Sales"
"1573","1027","22","JEANS PANTALONES",,"0.00","840.34","159.66","19.00","1","1.00","0","840.34",NULL,"Sales"
"1574","1028","10","ROPA  KILO NORMAL",,"0.00","1260.50","699.33","19.00","1","2.92","0","3680.66",NULL,"Sales"
"1575","1029","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1576","1030","14","PARKAS DE PLUMA CORTAS",,"0.00","6722.69","1277.31","19.00","1","1.00","0","6722.69",NULL,"Sales"
"1577","1030","40","DESMANCHE",,"0.00","1680.60","638.63","19.00","1","2.00","0","3361.20",NULL,"Sales"
"1578","1031","34","BLAZER",,"0.00","4202.00","798.38","19.00","1","1.00","0","4202.00",NULL,"Sales"
"1579","1031","40","DESMANCHE",,"0.00","1680.60","319.31","19.00","1","1.00","0","1680.60",NULL,"Sales"
"1580","1032","14","PARKAS DE PLUMA CORTAS",,"0.00","6722.69","1277.31","19.00","1","1.00","0","6722.69",NULL,"Sales"
"1581","1032","13","PARKAS SENCILLAS",,"0.00","5042.02","957.98","19.00","1","1.00","0","5042.02",NULL,"Sales"
"1582","1033","14","PARKAS DE PLUMA CORTAS",,"0.00","6722.69","1277.31","19.00","1","1.00","0","6722.69",NULL,"Sales"
"1583","1034","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1584","1034","4","cobertor chiporro 2 plazas",,"2900.00","5882.35","1117.65","19.00","1","1.00","0","5882.35",NULL,"Sales"
"1585","1034","40","DESMANCHE",,"0.00","1680.60","319.31","19.00","1","1.00","0","1680.60",NULL,"Sales"
"1586","1026","22","JEANS PANTALONES","No es este producto, fueron 4 tomadores","0.00","840.34","638.66","19.00","1","4.00","0","3361.36",NULL,"Sales"
"1587","1026","2","cobertor sintetico hasta 2 plazas","No es este producto, fueron 2 cenefas","3000.00","5042.01","1915.96","19.00","1","2.00","0","10084.02",NULL,"Sales"
"1588","1035","20","CAMISAS DE VESTIR",,"0.00","1680.67","957.98","19.00","1","3.00","0","5042.01",NULL,"Sales"
"1589","1035","40","DESMANCHE","DESMANCHE EN CUELLO DE CAMISA BLANCA CON RAYAS ROJAS Y AZUL","0.00","1680.60","319.31","19.00","1","1.00","0","1680.60",NULL,"Sales"
"1590","1036","10","ROPA  KILO NORMAL",,"0.00","1260.50","404.75","19.00","1","1.69","0","2130.25",NULL,"Sales"
"1591","1037","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","2873.95","19.00","1","3.00","0","15126.03",NULL,"Sales"
"1592","1037","4","cobertor chiporro 2 plazas",,"2900.00","5882.35","1117.65","19.00","1","1.00","0","5882.35",NULL,"Sales"
"1593","1038","53","ALFOMBRA 1.6 X 2.30",,"0.00","18487.39","3512.60","19.00","1","1.00","0","18487.39",NULL,"Sales"
"1594","1039","9","FRAZADAS GRUESAS O DOBLES HASTA 2 PLAZAS",,"0.00","5042.02","957.98","19.00","1","1.00","0","5042.02",NULL,"Sales"
"1595","1040","27","TERNOS (VESTOY Y PANTALON )",,"0.00","6725.00","1277.75","19.00","1","1.00","0","6725.00",NULL,"Sales"
"1596","1041","10","ROPA  KILO NORMAL",,"0.00","1260.50","356.85","19.00","1","1.49","0","1878.15",NULL,"Sales"
"1597","1042","5","COBERTOR KING SINTETICO","TAPETE, BAJADA DE CAMA (NO EXISTE DESCRIPCIÓN)","0.00","6722.69","1277.31","19.00","1","1.00","0","6722.69",NULL,"Sales"
"1598","1043","8","FRAZADAS NORMALES HASTA 2 PLAZAS",,"0.00","4201.68","798.32","19.00","1","1.00","0","4201.68",NULL,"Sales"
"1599","1044","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1600","1036","22","JEANS PANTALONES",,"0.00","840.34","638.66","19.00","1","4.00","0","3361.36",NULL,"Sales"
"1601","1045","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1602","1046","2","cobertor sintetico hasta 2 plazas","TIENE VARIAS MANCHAS, PERO NO QUIERE DESMANCHE","3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1603","1046","8","FRAZADAS NORMALES HASTA 2 PLAZAS",,"0.00","4201.68","798.32","19.00","1","1.00","0","4201.68",NULL,"Sales"
"1604","1047","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1605","1048","15","PARKAS CON POLERON (UNIDAS X CIERRE )",,"0.00","7563.03","1436.98","19.00","1","1.00","0","7563.03",NULL,"Sales"
"1606","1048","40","DESMANCHE",,"0.00","1680.60","638.63","19.00","1","2.00","0","3361.20",NULL,"Sales"
"1607","1049","27","TERNOS (VESTOY Y PANTALON )",,"0.00","5882.35","1117.65","19.00","1","1.00","0","5882.35",NULL,"Sales"
"1608","1049","40","DESMANCHE",,"0.00","1680.60","638.63","19.00","1","2.00","0","3361.20",NULL,"Sales"
"1609","1050","2","cobertor sintetico hasta 2 plazas","CON DESMANCHE","3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1610","1050","4","cobertor chiporro 2 plazas",,"2900.00","5882.35","1117.65","19.00","1","1.00","0","5882.35",NULL,"Sales"
"1611","1050","40","DESMANCHE",,"0.00","1680.60","319.31","19.00","1","1.00","0","1680.60",NULL,"Sales"
"1612","1051","34","BLAZER",,"0.00","4202.00","1596.76","19.00","1","2.00","0","8404.00",NULL,"Sales"
"1613","1051","40","DESMANCHE",,"0.00","1680.60","319.31","19.00","1","1.00","0","1680.60",NULL,"Sales"
"1614","1052","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1615","1052","40","DESMANCHE",,"0.00","1680.60","638.63","19.00","1","2.00","0","3361.20",NULL,"Sales"
"1616","1053","4","cobertor chiporro 2 plazas",,"2900.00","5882.35","1117.65","19.00","1","1.00","0","5882.35",NULL,"Sales"
"1617","1054","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","1915.96","19.00","1","2.00","0","10084.02",NULL,"Sales"
"1618","1054","40","DESMANCHE","COBERTOR AMARILLO CON AZUL","0.00","1680.60","319.31","19.00","1","1.00","0","1680.60",NULL,"Sales"
"1619","1055","35","MUÑECOS PELUCHES CHICOS",,"0.00","3361.00","638.59","19.00","1","1.00","0","3361.00",NULL,"Sales"
"1620","1055","40","DESMANCHE",,"0.00","1680.60","319.31","19.00","1","1.00","0","1680.60",NULL,"Sales"
"1621","1056","19","GAMULANES CON CHIPORRO (3 a 4 dias)",,"0.00","12605.04","2394.96","19.00","1","1.00","0","12605.04",NULL,"Sales"
"1622","1056","14","PARKAS DE PLUMA CORTAS","CON DESMANCHE","0.00","6722.69","1277.31","19.00","1","1.00","0","6722.69",NULL,"Sales"
"1623","1056","40","DESMANCHE",,"0.00","1680.60","319.31","19.00","1","1.00","0","1680.60",NULL,"Sales"
"1624","1057","2","cobertor sintetico hasta 2 plazas","El blanco viene con manchas","3000.00","5042.01","1915.96","19.00","1","2.00","0","10084.02",NULL,"Sales"
"1625","1058","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1626","1058","40","DESMANCHE",,"0.00","1680.60","319.31","19.00","1","1.00","0","1680.60",NULL,"Sales"
"1627","1059","4","cobertor chiporro 2 plazas",,"2900.00","5882.35","1117.65","19.00","1","1.00","0","5882.35",NULL,"Sales"
"1628","1059","40","DESMANCHE",,"0.00","1680.60","319.31","19.00","1","1.00","0","1680.60",NULL,"Sales"
"1629","1060","10","ROPA  KILO NORMAL",,"0.00","1260.50","498.15","19.00","1","2.08","0","2621.84",NULL,"Sales"
"1630","1061","9","FRAZADAS GRUESAS O DOBLES HASTA 2 PLAZAS",,"0.00","5042.02","1915.97","19.00","1","2.00","0","10084.04",NULL,"Sales"
"1631","1061","40","DESMANCHE",,"0.00","1680.60","1277.26","19.00","1","4.00","0","6722.40",NULL,"Sales"
"1632","1062","10","ROPA  KILO NORMAL",,"0.00","1260.50","1915.96","19.00","1","8.00","0","10084.00",NULL,"Sales"
"1633","1063","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1634","1063","40","DESMANCHE",,"0.00","1680.60","319.31","19.00","1","1.00","0","1680.60",NULL,"Sales"
"1635","1064","2","cobertor sintetico hasta 2 plazas","LUNES 09-12-19","3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1636","1065","28","ternos completos",,"0.00","6722.69","1277.31","19.00","1","1.00","0","6722.69",NULL,"Sales"
"1637","1066","9","FRAZADAS GRUESAS O DOBLES HASTA 2 PLAZAS",,"0.00","5042.02","2873.95","19.00","1","3.00","0","15126.06",NULL,"Sales"
"1638","1066","40","DESMANCHE",,"0.00","1680.60","638.63","19.00","1","2.00","0","3361.20",NULL,"Sales"
"1639","1067","10","ROPA  KILO NORMAL",,"0.00","1260.50","1329.20","19.00","1","5.55","0","6995.78",NULL,"Sales"
"1640","1068","10","ROPA  KILO NORMAL",,"0.00","1260.50","948.40","19.00","1","3.96","0","4991.58",NULL,"Sales"
"1641","1068","22","JEANS PANTALONES",,"0.00","840.34","478.99","19.00","1","3.00","0","2521.02",NULL,"Sales"
"1642","1069","34","BLAZER",,"0.00","4202.00","798.38","19.00","1","1.00","0","4202.00",NULL,"Sales"
"1643","1069","14","PARKAS DE PLUMA CORTAS","APLICAR DESMANCHE A LA PARKA COLOR VINO ","0.00","6722.69","1277.31","19.00","1","1.00","0","6722.69",NULL,"Sales"
"1644","1069","40","DESMANCHE",,"0.00","1680.60","319.31","19.00","1","1.00","0","1680.60",NULL,"Sales"
"1645","1069","4","cobertor chiporro 2 plazas",,"2900.00","5882.35","1117.65","19.00","1","1.00","0","5882.35",NULL,"Sales"
"1646","1070","10","ROPA  KILO NORMAL",,"0.00","1260.50","802.31","19.00","1","3.35","0","4222.68",NULL,"Sales"
"1647","1070","22","JEANS PANTALONES",,"0.00","840.34","319.33","19.00","1","2.00","0","1680.68",NULL,"Sales"
"1648","1071","4","cobertor chiporro 2 plazas",,"2900.00","5882.35","1117.65","19.00","1","1.00","0","5882.35",NULL,"Sales"
"1649","1071","8","FRAZADAS NORMALES HASTA 2 PLAZAS",,"0.00","4201.68","798.32","19.00","1","1.00","0","4201.68",NULL,"Sales"
"1650","1072","29","SABANAS EL JUEGO",,"0.00","1680.67","638.65","19.00","1","2.00","0","3361.34",NULL,"Sales"
"1651","1073","10","ROPA  KILO NORMAL",,"0.00","1260.50","191.60","19.00","1","0.80","0","1008.40",NULL,"Sales"
"1652","1073","22","JEANS PANTALONES",,"0.00","840.34","159.66","19.00","1","2.00","0","1680.68",NULL,"Sales"
"1653","1074","45","ROPA KILO EXPRESS",,"0.00","1681.00","1469.19","19.00","1","4.60","0","7732.60",NULL,"Sales"
"1654","1074","40","DESMANCHE",,"0.00","1680.60","319.31","19.00","1","1.00","0","1680.60",NULL,"Sales"
"1655","1075","28","ternos completos",,"0.00","6722.69","1277.31","19.00","1","1.00","0","6722.69",NULL,"Sales"
"1656","1076","4","cobertor chiporro 2 plazas",,"2900.00","5882.35","1117.65","19.00","1","1.00","0","5882.35",NULL,"Sales"
"1657","1076","8","FRAZADAS NORMALES HASTA 2 PLAZAS",,"0.00","4201.68","798.32","19.00","1","1.00","0","4201.68",NULL,"Sales"
"1658","1077","22","JEANS PANTALONES",,"0.00","840.34","159.66","19.00","1","1.00","0","840.34",NULL,"Sales"
"1659","1077","40","DESMANCHE",,"0.00","1680.60","319.31","19.00","1","1.00","0","1680.60",NULL,"Sales"
"1660","1078","3","cobertor de pluma",,"3350.00","6722.68","1277.31","19.00","1","1.00","0","6722.68",NULL,"Sales"
"1661","1079","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1662","1080","4","cobertor chiporro 2 plazas",,"2900.00","5882.35","1117.65","19.00","1","1.00","0","5882.35",NULL,"Sales"
"1663","1080","8","FRAZADAS NORMALES HASTA 2 PLAZAS",,"0.00","4201.68","798.32","19.00","1","1.00","0","4201.68",NULL,"Sales"
"1664","1080","6","COBERTOR KING DE PLUMA",,"0.00","8403.36","1596.64","19.00","1","1.00","0","8403.36",NULL,"Sales"
"1665","1080","40","DESMANCHE",,"0.00","1680.60","319.31","19.00","1","1.00","0","1680.60",NULL,"Sales"
"1666","1081","28","ternos completos",,"0.00","6722.69","1277.31","19.00","1","1.00","0","6722.69",NULL,"Sales"
"1667","1082","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","2873.95","19.00","1","3.00","0","15126.03",NULL,"Sales"
"1668","1082","3","cobertor de pluma",,"3350.00","6722.68","1277.31","19.00","1","1.00","0","6722.68",NULL,"Sales"
"1669","1082","40","DESMANCHE",,"0.00","1680.60","638.63","19.00","1","2.00","0","3361.20",NULL,"Sales"
"1671","1084","45","ROPA KILO EXPRESS",,"0.00","1681.00","453.53","19.00","1","1.42","0","2387.02",NULL,"Sales"
"1672","1085","2","cobertor sintetico hasta 2 plazas",,"3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1674","1087","10","ROPA  KILO NORMAL",,"0.00","1260.50","1140.00","19.00","1","4.76","0","5999.98",NULL,"Sales"
"1675","1088","4","cobertor chiporro 2 plazas",,"2900.00","5882.35","1117.65","19.00","1","1.00","0","5882.35",NULL,"Sales"
"1676","1089","10","ROPA  KILO NORMAL",,"0.00","1260.50","359.24","19.00","1","1.50","0","1890.75",NULL,"Sales"
"1677","1089","22","JEANS PANTALONES",,"0.00","840.34","159.66","19.00","1","1.00","0","840.34",NULL,"Sales"
"1678","1090","2","cobertor sintetico hasta 2 plazas","MAS DESMANCHE ","3000.00","5042.01","957.98","19.00","1","1.00","0","5042.01",NULL,"Sales"
"1679","1091","4","cobertor chiporro 2 plazas",,"2900.00","5882.35","1117.65","19.00","1","1.00","0","5882.35",NULL,"Sales"
"1681","1092","42","ROPA KILO GRANEL",,"0.00","840.34","2666.40","19.00","1","16.70","0","14033.68",NULL,"Sales"
"1682","1093","5","COBERTOR KING SINTETICO",,"0.00","6722.69","1277.31","19.00","1","1.00","0","6722.69",NULL,"Sales"
"1683","1093","29","SABANAS EL JUEGO",,"0.00","1680.67","957.98","19.00","1","3.00","0","5042.01",NULL,"Sales"
"1684","1093","42","ROPA KILO GRANEL",,"0.00","840.34","159.66","19.00","1","1.00","0","840.34",NULL,"Sales"
"1685","1093","40","DESMANCHE",,"0.00","1680.60","319.31","19.00","1","1.00","0","1680.60",NULL,"Sales"
"1686","1094","3","cobertor de pluma",,"3350.00","6722.68","1277.31","19.00","1","1.00","0","6722.68",NULL,"Sales"
"1687","1094","8","FRAZADAS NORMALES HASTA 2 PLAZAS",,"0.00","4201.68","798.32","19.00","1","1.00","0","4201.68",NULL,"Sales"
"1688","1094","40","DESMANCHE",,"0.00","1680.60","319.31","19.00","1","1.00","0","1680.60",NULL,"Sales"
"1689","1095","3","cobertor de pluma",,"3350.00","6722.68","1277.31","19.00","1","1.00","0","6722.68",NULL,"Sales"
"1690","1095","40","DESMANCHE",,"0.00","1680.60","319.31","19.00","1","1.00","0","1680.60",NULL,"Sales"
